session_id	session_ref	session_track	session_type	session_title	chair	chair_affiliation	discussant	discussant_affiliation	abstract_id
4273	EL14	Elections, Public Opinion, and Voting Behaviour	Panel	Media and Elections	Francesc Amat	IPERG-University of Barcelona, Spain	Anna Gallego	Instit. Barcelona d'Estudis Internationale, Spain	86409
4273	EL14	Elections, Public Opinion, and Voting Behaviour	Panel	Media and Elections	Francesc Amat	IPERG-University of Barcelona, Spain	Anna Gallego	Instit. Barcelona d'Estudis Internationale, Spain	86564
4272	EL13	Elections, Public Opinion, and Voting Behaviour	Panel	Economic voting	Erik Gahner Larsen	University of Kent, United Kingdom	Raymond Duch	University of Oxford, United Kingdom	83845
4272	EL13	Elections, Public Opinion, and Voting Behaviour	Panel	Economic voting	Erik Gahner Larsen	University of Kent, United Kingdom	Raymond Duch	University of Oxford, United Kingdom	86220
4272	EL13	Elections, Public Opinion, and Voting Behaviour	Panel	Economic voting	Erik Gahner Larsen	University of Kent, United Kingdom	Raymond Duch	University of Oxford, United Kingdom	86332
4272	EL13	Elections, Public Opinion, and Voting Behaviour	Panel	Economic voting	Erik Gahner Larsen	University of Kent, United Kingdom	Raymond Duch	University of Oxford, United Kingdom	86223
4272	EL13	Elections, Public Opinion, and Voting Behaviour	Panel	Economic voting	Erik Gahner Larsen	University of Kent, United Kingdom	Raymond Duch	University of Oxford, United Kingdom	84779
4271	EL12	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of Populist Appeals	Erik Tillman	DePaul University, USA	Tim Hellwig	Indiana University, USA	81367
4271	EL12	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of Populist Appeals	Erik Tillman	DePaul University, USA	Tim Hellwig	Indiana University, USA	81522
4271	EL12	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of Populist Appeals	Erik Tillman	DePaul University, USA	Tim Hellwig	Indiana University, USA	86185
4271	EL12	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of Populist Appeals	Erik Tillman	DePaul University, USA	Tim Hellwig	Indiana University, USA	86333
4271	EL12	Elections, Public Opinion, and Voting Behaviour	Panel	Origins of Populist Appeals	Erik Tillman	DePaul University, USA	Tim Hellwig	Indiana University, USA	86248
4270	EL11	Elections, Public Opinion, and Voting Behaviour	Panel	Populism and the Right	Will Daniel	Francis Marion University, USA	Denise Laroze	Santiago, Chile	84968
4270	EL11	Elections, Public Opinion, and Voting Behaviour	Panel	Populism and the Right	Will Daniel	Francis Marion University, USA	Denise Laroze	Santiago, Chile	85771
4270	EL11	Elections, Public Opinion, and Voting Behaviour	Panel	Populism and the Right	Will Daniel	Francis Marion University, USA	Denise Laroze	Santiago, Chile	86518
4270	EL11	Elections, Public Opinion, and Voting Behaviour	Panel	Populism and the Right	Will Daniel	Francis Marion University, USA	Denise Laroze	Santiago, Chile	85783
4269	LE4	Legislative Studies and Party Politics	Panel	Legislative Speech II	Kenneth Benoit	London School of Economics and Political Science, United Kingdom	Sven-Oliver Proksch	University of Cologne, Germany	86135
4269	LE4	Legislative Studies and Party Politics	Panel	Legislative Speech II	Kenneth Benoit	London School of Economics and Political Science, United Kingdom	Sven-Oliver Proksch	University of Cologne, Germany	86368
4269	LE4	Legislative Studies and Party Politics	Panel	Legislative Speech II	Kenneth Benoit	London School of Economics and Political Science, United Kingdom	Sven-Oliver Proksch	University of Cologne, Germany	86184
4269	LE4	Legislative Studies and Party Politics	Panel	Legislative Speech II	Kenneth Benoit	London School of Economics and Political Science, United Kingdom	Sven-Oliver Proksch	University of Cologne, Germany	85237
4269	LE4	Legislative Studies and Party Politics	Panel	Legislative Speech II	Kenneth Benoit	London School of Economics and Political Science, United Kingdom	Sven-Oliver Proksch	University of Cologne, Germany	82560
4268	LE3	Legislative Studies and Party Politics	Panel	Gender and Legislatures II	David Fortunato	Texas A&M, USA	Tiffany D. Barnes	University of Kentucky, USA	85216
4268	LE3	Legislative Studies and Party Politics	Panel	Gender and Legislatures II	David Fortunato	Texas A&M, USA	Tiffany D. Barnes	University of Kentucky, USA	86445
4268	LE3	Legislative Studies and Party Politics	Panel	Gender and Legislatures II	David Fortunato	Texas A&M, USA	Tiffany D. Barnes	University of Kentucky, USA	85482
4268	LE3	Legislative Studies and Party Politics	Panel	Gender and Legislatures II	David Fortunato	Texas A&M, USA	Tiffany D. Barnes	University of Kentucky, USA	85633
4268	LE3	Legislative Studies and Party Politics	Panel	Gender and Legislatures II	David Fortunato	Texas A&M, USA	Tiffany D. Barnes	University of Kentucky, USA	85871
4267	LE2	Legislative Studies and Party Politics	Panel	Gender and Legislatures I	Constanza Schibber	Michigan State University, USA	Martin Hansen	Brunel University, United Kingdom	86104
4267	LE2	Legislative Studies and Party Politics	Panel	Gender and Legislatures I	Constanza Schibber	Michigan State University, USA	Martin Hansen	Brunel University, United Kingdom	86034
4267	LE2	Legislative Studies and Party Politics	Panel	Gender and Legislatures I	Constanza Schibber	Michigan State University, USA	Martin Hansen	Brunel University, United Kingdom	83752
4267	LE2	Legislative Studies and Party Politics	Panel	Gender and Legislatures I	Constanza Schibber	Michigan State University, USA	Martin Hansen	Brunel University, United Kingdom	86296
4267	LE2	Legislative Studies and Party Politics	Panel	Gender and Legislatures I	Constanza Schibber	Michigan State University, USA	Martin Hansen	Brunel University, United Kingdom	87206
4266	EL1	Elections, Public Opinion, and Voting Behaviour	Panel	Election Pledges and Voters	Fabio Ellger	Humbolt, Germany	Philip Dreyer	LSE, United Kingdom	84315
4266	EL1	Elections, Public Opinion, and Voting Behaviour	Panel	Election Pledges and Voters	Fabio Ellger	Humbolt, Germany	Philip Dreyer	LSE, United Kingdom	84340
4266	EL1	Elections, Public Opinion, and Voting Behaviour	Panel	Election Pledges and Voters	Fabio Ellger	Humbolt, Germany	Philip Dreyer	LSE, United Kingdom	84645
4266	EL1	Elections, Public Opinion, and Voting Behaviour	Panel	Election Pledges and Voters	Fabio Ellger	Humbolt, Germany	Philip Dreyer	LSE, United Kingdom	84812
4265	EL2	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Coalitions	Michael Laver	New York University, USA	Albert Albert Falcó-Gimeno	University of Barcelona, Spain	86254
4265	EL2	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Coalitions	Michael Laver	New York University, USA	Albert Albert Falcó-Gimeno	University of Barcelona, Spain	82290
4265	EL2	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Coalitions	Michael Laver	New York University, USA	Albert Albert Falcó-Gimeno	University of Barcelona, Spain	85285
4265	EL2	Elections, Public Opinion, and Voting Behaviour	Panel	Electoral Consequences of Coalitions	Michael Laver	New York University, USA	Albert Albert Falcó-Gimeno	University of Barcelona, Spain	80771
4264	PE4	Political Economy	Panel	Political economy of political ideology	Dominik Duell	University of Essex, United Kingdom	Christina Schneider	UC San Diego, USA	82552
4264	PE4	Political Economy	Panel	Political economy of political ideology	Dominik Duell	University of Essex, United Kingdom	Christina Schneider	UC San Diego, USA	82588
4264	PE4	Political Economy	Panel	Political economy of political ideology	Dominik Duell	University of Essex, United Kingdom	Christina Schneider	UC San Diego, USA	85773
4264	PE4	Political Economy	Panel	Political economy of political ideology	Dominik Duell	University of Essex, United Kingdom	Christina Schneider	UC San Diego, USA	86554
4264	PE4	Political Economy	Panel	Political economy of political ideology	Dominik Duell	University of Essex, United Kingdom	Christina Schneider	UC San Diego, USA	86588
4263	PE3	Political Economy	Panel	Experiments and Quasi-Experiments in Political Economy	Vera Troeger	University of Warwick, United Kingdom	Elias Dinas	European University Institute, Italy	82164
4263	PE3	Political Economy	Panel	Experiments and Quasi-Experiments in Political Economy	Vera Troeger	University of Warwick, United Kingdom	Elias Dinas	European University Institute, Italy	84064
4263	PE3	Political Economy	Panel	Experiments and Quasi-Experiments in Political Economy	Vera Troeger	University of Warwick, United Kingdom	Elias Dinas	European University Institute, Italy	84912
4263	PE3	Political Economy	Panel	Experiments and Quasi-Experiments in Political Economy	Vera Troeger	University of Warwick, United Kingdom	Elias Dinas	European University Institute, Italy	84450
4263	PE3	Political Economy	Panel	Experiments and Quasi-Experiments in Political Economy	Vera Troeger	University of Warwick, United Kingdom	Elias Dinas	European University Institute, Italy	86155
4253	EU8	EU Politics	Panel	EU Institutions at Work	Philipp Broniecki	University College London, United Kingdom	Katjana Gattermann	University of Amsterdam, Netherlands	81778
4253	EU8	EU Politics	Panel	EU Institutions at Work	Philipp Broniecki	University College London, United Kingdom	Katjana Gattermann	University of Amsterdam, Netherlands	82927
4253	EU8	EU Politics	Panel	EU Institutions at Work	Philipp Broniecki	University College London, United Kingdom	Katjana Gattermann	University of Amsterdam, Netherlands	84337
4253	EU8	EU Politics	Panel	EU Institutions at Work	Philipp Broniecki	University College London, United Kingdom	Katjana Gattermann	University of Amsterdam, Netherlands	78612
4253	EU8	EU Politics	Panel	EU Institutions at Work	Philipp Broniecki	University College London, United Kingdom	Katjana Gattermann	University of Amsterdam, Netherlands	86437
4252	EU7	EU Politics	Panel	Bargaining and resource allocation	Christophe Crombez	KU Leuven, Belgium	Adriana Bunea	University of Bergen, Norway	86576
4252	EU7	EU Politics	Panel	Bargaining and resource allocation	Christophe Crombez	KU Leuven, Belgium	Adriana Bunea	University of Bergen, Norway	86370
4252	EU7	EU Politics	Panel	Bargaining and resource allocation	Christophe Crombez	KU Leuven, Belgium	Adriana Bunea	University of Bergen, Norway	83054
4252	EU7	EU Politics	Panel	Bargaining and resource allocation	Christophe Crombez	KU Leuven, Belgium	Adriana Bunea	University of Bergen, Norway	85314
4252	EU7	EU Politics	Panel	Bargaining and resource allocation	Christophe Crombez	KU Leuven, Belgium	Adriana Bunea	University of Bergen, Norway	82857
4251	EU6	EU Politics	Panel	Public And Elite Attitudes to Europe	NA	NA	Jack Blumenau	University College, London, United Kingdom	85806
4251	EU6	EU Politics	Panel	Public And Elite Attitudes to Europe	NA	NA	Jack Blumenau	University College, London, United Kingdom	86555
4251	EU6	EU Politics	Panel	Public And Elite Attitudes to Europe	NA	NA	Jack Blumenau	University College, London, United Kingdom	86058
4251	EU6	EU Politics	Panel	Public And Elite Attitudes to Europe	NA	NA	Jack Blumenau	University College, London, United Kingdom	84659
4250	EU5	EU Politics	Panel	Inter-Institutional Relations	Anastasia Ershova	London School of Economics, United Kingdom	Bjørn Høyland	University of Oslo, Norway	85030
4250	EU5	EU Politics	Panel	Inter-Institutional Relations	Anastasia Ershova	London School of Economics, United Kingdom	Bjørn Høyland	University of Oslo, Norway	84885
4250	EU5	EU Politics	Panel	Inter-Institutional Relations	Anastasia Ershova	London School of Economics, United Kingdom	Bjørn Høyland	University of Oslo, Norway	86105
4250	EU5	EU Politics	Panel	Inter-Institutional Relations	Anastasia Ershova	London School of Economics, United Kingdom	Bjørn Høyland	University of Oslo, Norway	83797
4249	EU4	EU Politics	Panel	Interest Groups & Lobbying in the EU and Beyond	Adriana Bunea	University of Bergen, Norway	Heike Kluever	Humboldt University of Berlin, Germany	86560
4249	EU4	EU Politics	Panel	Interest Groups & Lobbying in the EU and Beyond	Adriana Bunea	University of Bergen, Norway	Heike Kluever	Humboldt University of Berlin, Germany	86451
4249	EU4	EU Politics	Panel	Interest Groups & Lobbying in the EU and Beyond	Adriana Bunea	University of Bergen, Norway	Heike Kluever	Humboldt University of Berlin, Germany	86072
4249	EU4	EU Politics	Panel	Interest Groups & Lobbying in the EU and Beyond	Adriana Bunea	University of Bergen, Norway	Heike Kluever	Humboldt University of Berlin, Germany	86489
4249	EU4	EU Politics	Panel	Interest Groups & Lobbying in the EU and Beyond	Adriana Bunea	University of Bergen, Norway	Heike Kluever	Humboldt University of Berlin, Germany	86507
4248	EU3	EU Politics	Panel	The European Parliament	Katjana Gattermann	University of Amsterdam, Netherlands	Fabio Franchino	Università degli Studi di Milano, Italy	85589
4248	EU3	EU Politics	Panel	The European Parliament	Katjana Gattermann	University of Amsterdam, Netherlands	Fabio Franchino	Università degli Studi di Milano, Italy	86420
4248	EU3	EU Politics	Panel	The European Parliament	Katjana Gattermann	University of Amsterdam, Netherlands	Fabio Franchino	Università degli Studi di Milano, Italy	85637
4248	EU3	EU Politics	Panel	The European Parliament	Katjana Gattermann	University of Amsterdam, Netherlands	Fabio Franchino	Università degli Studi di Milano, Italy	85820
4248	EU3	EU Politics	Panel	The European Parliament	Katjana Gattermann	University of Amsterdam, Netherlands	Fabio Franchino	Università degli Studi di Milano, Italy	85553
4247	LE1	Legislative Studies and Party Politics	Panel	Legislative Speech I	Sven Oliver Proksch	University of Cologne, Germany	Nicole Rae Baerg	University of Essex, United Kingdom	77224
4247	LE1	Legislative Studies and Party Politics	Panel	Legislative Speech I	Sven Oliver Proksch	University of Cologne, Germany	Nicole Rae Baerg	University of Essex, United Kingdom	84721
4247	LE1	Legislative Studies and Party Politics	Panel	Legislative Speech I	Sven Oliver Proksch	University of Cologne, Germany	Nicole Rae Baerg	University of Essex, United Kingdom	84057
4247	LE1	Legislative Studies and Party Politics	Panel	Legislative Speech I	Sven Oliver Proksch	University of Cologne, Germany	Nicole Rae Baerg	University of Essex, United Kingdom	86288
4247	LE1	Legislative Studies and Party Politics	Panel	Legislative Speech I	Sven Oliver Proksch	University of Cologne, Germany	Nicole Rae Baerg	University of Essex, United Kingdom	86503
4246	EU1	EU Politics	Panel	The European Court of Justice	Lukas Obholzer	Freie Universität Berlin, Germany	Amie Kreppel	University of Florida, USA	86495
4246	EU1	EU Politics	Panel	The European Court of Justice	Lukas Obholzer	Freie Universität Berlin, Germany	Amie Kreppel	University of Florida, USA	85857
4246	EU1	EU Politics	Panel	The European Court of Justice	Lukas Obholzer	Freie Universität Berlin, Germany	Amie Kreppel	University of Florida, USA	86547
4245	EU2	EU Politics	Roundtable	The EU in Crisis: Public Opinion, Disintegration Pressures, and the Future of European Integration	Anne Rasmussen	University of Copenhagen, Denmark	NA	NA	85845
4235	PA1	Public Policy and Public Administration	Panel	Policy Interventions	Anthony Kevins	Utrecht University, Netherlands	Luca Bellodi	UCL, United Kingdom	86475
4235	PA1	Public Policy and Public Administration	Panel	Policy Interventions	Anthony Kevins	Utrecht University, Netherlands	Luca Bellodi	UCL, United Kingdom	85213
4235	PA1	Public Policy and Public Administration	Panel	Policy Interventions	Anthony Kevins	Utrecht University, Netherlands	Luca Bellodi	UCL, United Kingdom	81178
4235	PA1	Public Policy and Public Administration	Panel	Policy Interventions	Anthony Kevins	Utrecht University, Netherlands	Luca Bellodi	UCL, United Kingdom	86172
4233	PT3	Political Theory	Panel	Liberalism and the Social Contract	Peter Stone	Trinity College Dublin, Ireland	Aris Trantidis	University of Lincoln, United Kingdom	83179
4233	PT3	Political Theory	Panel	Liberalism and the Social Contract	Peter Stone	Trinity College Dublin, Ireland	Aris Trantidis	University of Lincoln, United Kingdom	82731
4233	PT3	Political Theory	Panel	Liberalism and the Social Contract	Peter Stone	Trinity College Dublin, Ireland	Aris Trantidis	University of Lincoln, United Kingdom	85492
4233	PT3	Political Theory	Panel	Liberalism and the Social Contract	Peter Stone	Trinity College Dublin, Ireland	Aris Trantidis	University of Lincoln, United Kingdom	78004
4232	PT4	Political Theory	Panel	Global Problems in the Digital Age	Benjamin Schupmann	Duke Kunshan University, China	Alexandra Oprea	UNC Chapel Hill, USA	76570
4232	PT4	Political Theory	Panel	Global Problems in the Digital Age	Benjamin Schupmann	Duke Kunshan University, China	Alexandra Oprea	UNC Chapel Hill, USA	86077
4232	PT4	Political Theory	Panel	Global Problems in the Digital Age	Benjamin Schupmann	Duke Kunshan University, China	Alexandra Oprea	UNC Chapel Hill, USA	86599
4232	PT4	Political Theory	Panel	Global Problems in the Digital Age	Benjamin Schupmann	Duke Kunshan University, China	Alexandra Oprea	UNC Chapel Hill, USA	84903
4231	PT2	Political Theory	Panel	Democratic Theory	Keith Sutherland	University of Exeter, United Kingdom	Alexander Motchoulski	University of Arizona, USA	85630
4231	PT2	Political Theory	Panel	Democratic Theory	Keith Sutherland	University of Exeter, United Kingdom	Alexander Motchoulski	University of Arizona, USA	86831
4231	PT2	Political Theory	Panel	Democratic Theory	Keith Sutherland	University of Exeter, United Kingdom	Alexander Motchoulski	University of Arizona, USA	81828
4231	PT2	Political Theory	Panel	Democratic Theory	Keith Sutherland	University of Exeter, United Kingdom	Alexander Motchoulski	University of Arizona, USA	85914
4230	PT1	Political Theory	Panel	Democracy and Epistemology	Anil Kumar Vaddiraju	Institute for Social and Economic Change, Bangalore, India	Peter Stone	Trinity College Dublin, Ireland	82411
4230	PT1	Political Theory	Panel	Democracy and Epistemology	Anil Kumar Vaddiraju	Institute for Social and Economic Change, Bangalore, India	Peter Stone	Trinity College Dublin, Ireland	85651
4230	PT1	Political Theory	Panel	Democracy and Epistemology	Anil Kumar Vaddiraju	Institute for Social and Economic Change, Bangalore, India	Peter Stone	Trinity College Dublin, Ireland	85694
4207	PE2	Political Economy	Panel	Understanding Public Opinion towards Trade and Globalization	Jeff Frieden	Harvard University, USA	Jeff Frieden	Harvard University, USA	85923
4207	PE2	Political Economy	Panel	Understanding Public Opinion towards Trade and Globalization	Jeff Frieden	Harvard University, USA	Jeff Frieden	Harvard University, USA	120942
4207	PE2	Political Economy	Panel	Understanding Public Opinion towards Trade and Globalization	Jeff Frieden	Harvard University, USA	Jeff Frieden	Harvard University, USA	120944
4207	PE2	Political Economy	Panel	Understanding Public Opinion towards Trade and Globalization	Jeff Frieden	Harvard University, USA	Jeff Frieden	Harvard University, USA	120946
4207	PE2	Political Economy	Panel	Understanding Public Opinion towards Trade and Globalization	Jeff Frieden	Harvard University, USA	Jeff Frieden	Harvard University, USA	120948
4206	PE1	Political Economy	Panel	The Political Economy of Budgetary Trade-offs	Nick Vivyan	Durham University, United Kingdom	Nick Vivyan	Durham University, United Kingdom	86403
4206	PE1	Political Economy	Panel	The Political Economy of Budgetary Trade-offs	Nick Vivyan	Durham University, United Kingdom	Nick Vivyan	Durham University, United Kingdom	86075
4206	PE1	Political Economy	Panel	The Political Economy of Budgetary Trade-offs	Nick Vivyan	Durham University, United Kingdom	Nick Vivyan	Durham University, United Kingdom	78077
4206	PE1	Political Economy	Panel	The Political Economy of Budgetary Trade-offs	Nick Vivyan	Durham University, United Kingdom	Nick Vivyan	Durham University, United Kingdom	86481
4206	PE1	Political Economy	Panel	The Political Economy of Budgetary Trade-offs	Nick Vivyan	Durham University, United Kingdom	Nick Vivyan	Durham University, United Kingdom	81307
